CourseTitle,Category,Sub Category,CourseWebsite,Duration,DurationTerm,StudyMode,DegreeLevel,IntakeDay,IntakeMonth,ApplyDay,ApplyMonth,City,DomesticOnly,InternationalFee,DomesticFee,FeeTerm,FeeYear,Currency,StudyLoad,Language,IELTS_Listening,IELTS_Speaking,IELTS_Writing,IELTS_Reading,IELTS_Overall,PTE_Listening,PTE_Speaking,PTE_Writing,PTE_Reading,PTE_Overall,TOEFL_Listening,TOEFL_Speaking,TOEFL_Writing,TOEFL_Reading,TOEFL_Overall,English Test,English Test Reading,English Test Listening,English Test Speaking,English Test Writing,English Test Overall,AcademicLevel,AcademicScore,ScoreType,AcademicCountry,OtherTest,Score,OtherRequirement,CourseDescription,CourseStructure,Career
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-performance-and-analysis-fdsc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-management-ba-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/strength-conditioning-rehabilitation-bsc-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-coaching-and-development-with-foundation-year-ba-hons/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/year-zero-arts/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-and-exercise-science-bsc-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/accounting-courses/accounting-and-finance-ba-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-therapy-and-rehabilitation-bsc-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/journalism-courses/specialist-sports-journalism-ba-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/entertainment-engineering-courses/sound-light-and-live-event-technology-bsc-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-and-education-ba-hons-foundation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
